CHK,170,1,170.0
CLD,177,2,88.5
APHA,88,1,88.0
CHFS,55,0,55.0
CREG,54,0,54.0
AUPH,41,1,41.0
ACB,380,12,31.67
BAC,30,0,30.0
AETI,25,0,25.0
ANY,25,0,25.0
AKAO,24,1,24.0
ACRX,23,1,23.0
ATOS,377,17,22.18
CGC,221,10,22.1
CLDR,22,1,22.0
BIDU,20,1,20.0
BILI,20,1,20.0
CCCL,58,3,19.33
ACST,19,0,19.0
ACAD,18,1,18.0
BA,18,1,18.0
ADMP,16,0,16.0
ARLO,32,2,16.0
BIOC,15,1,15.0
BZUN,15,1,15.0
ANFI,29,2,14.5
CARA,14,0,14.0
APRN,13,0,13.0
CGIX,13,0,13.0
CPRX,13,0,13.0
AMRH,12,0,12.0
ATVI,12,0,12.0
ACHN,10,0,10.0
AKS,10,0,10.0
AVGR,10,0,10.0
AKER,49,5,9.8
BPMX,91,10,9.1
AMPE,9,1,9.0
AVEO,9,0,9.0
BABA,83,10,8.3
AG,8,0,8.0
ALT,8,0,8.0
CEI,252,35,7.2
ARWR,7,0,7.0
ASTC,7,0,7.0
ATIS,7,1,7.0
BLRX,7,0,7.0
CELG,7,1,7.0
CRBP,7,0,7.0
AMRN,160,24,6.67
BHC,32,5,6.4
ASNS,6,0,6.0
ATHX,6,0,6.0
AWSM,6,0,6.0
BOXL,6,0,6.0
AAP,5,0,5.0
ABIL,5,0,5.0
ARRY,15,3,5.0
AUY,5,0,5.0
AWX,5,0,5.0
BMY,10,2,5.0
BPTH,5,0,5.0
BRZU,5,1,5.0
CAT,5,0,5.0
CFRX,10,2,5.0
AAL,4,1,4.0
AMAT,4,1,4.0
APDN,4,0,4.0
AQMS,4,0,4.0
ARCI,4,0,4.0
AVGO,4,0,4.0
AVXL,4,0,4.0
AXON,4,0,4.0
BLIN,4,0,4.0
BP,4,0,4.0
C,4,1,4.0
CBAY,4,0,4.0
CFMS,4,0,4.0
COST,4,0,4.0
AGEN,16,5,3.2
CLVS,22,7,3.14
ABMD,3,0,3.0
ADXS,3,0,3.0
AFMD,3,0,3.0
ALB,3,0,3.0
AMRS,3,0,3.0
APRI,3,0,3.0
ATAI,3,0,3.0
ATNM,3,1,3.0
ATRS,3,0,3.0
AUMN,3,0,3.0
AXGN,3,0,3.0
BBY,3,0,3.0
BSTI,3,0,3.0
BVSN,3,0,3.0
CLF,3,0,3.0
CNAT,3,0,3.0
