cybercash28,,2019-02-25 14:28:00,19.099,NVTA Good to BTD ER beat stk
xoomoon,,2019-02-25 14:02:00,18.963,NVTA reversal
ukguy,True,2019-02-25 13:03:00,18.82,NVTA a stock movements are largely unpredicable over a year beyond that time you should win if its fundamamentals havent weakened imo
ukguy,True,2019-02-25 12:54:00,18.662,NVTA rather than asking why is it down spend time researching the industry and company potential that will keep you more than happy
vkat,,2019-02-25 12:20:00,18.995,NVTA next wave predictions anyone downside testing error regulation stock offering upside buyout anything else
Tischendorf,,2019-02-25 12:16:00,18.9,Sold ALRM as it hasnt provide me with enough of a profit cushion to hold through earnings Redeploying into stocks like DIOD NVTA XLNX
ShortOneTime1599,True,2019-02-25 12:03:00,18.87,NVTA finally some healthy pullback
xoomoon,True,2019-02-25 11:52:00,19.074,NVTA why is this down
HatchingGains,,2019-02-25 10:37:00,19.286,Im back Lifes been crazy Still posting in the Premium Room 85 win ratio big winners CRON NVTA XLNX ESTC stocktwitscomrTrendTradi
Boris8,True,2019-02-25 10:06:00,19.009,NVTA going to test fridays lows assuming it holds
OphirGottlieb,True,2019-02-25 10:06:00,19.009,NVTA The techncial term for this is rippingSee it cmlvizcomindexphpticker via CMLviz
scheplick,,2019-02-25 09:50:00,19.46,NVTA Another one
