CRMD,114,1,114.0
AVGR,96,1,96.0
ACB,77,0,77.0
ADMP,71,0,71.0
IQ,139,2,69.5
WFT,69,0,69.0
OGEN,68,1,68.0
NAK,58,1,58.0
TEUM,51,0,51.0
SESN,50,0,50.0
CLD,397,8,49.62
CSIQ,47,0,47.0
APHA,45,1,45.0
JD,88,2,44.0
NBEV,363,10,36.3
TRXC,104,3,34.67
RGSE,171,5,34.2
ARRY,34,0,34.0
AYTU,34,0,34.0
BOXL,34,0,34.0
HEAR,32,0,32.0
VUZI,32,1,32.0
NTWK,30,0,30.0
SBOT,30,0,30.0
TNDM,30,0,30.0
VSTM,149,5,29.8
LCI,29,0,29.0
NEPT,29,1,29.0
BHC,27,1,27.0
GOOGL,27,1,27.0
MAXR,51,2,25.5
BIOC,314,13,24.15
AKAO,24,1,24.0
SAEX,24,1,24.0
TTPH,24,0,24.0
CRBP,23,1,23.0
HIMX,23,0,23.0
NXTD,23,0,23.0
SOGO,23,0,23.0
TTNP,317,14,22.64
ATHX,22,0,22.0
GLBS,22,0,22.0
CLDR,21,0,21.0
AG,20,0,20.0
CGIX,20,1,20.0
GUSH,20,0,20.0
STAF,20,0,20.0
RWLK,274,14,19.57
GSM,19,0,19.0
TTWO,19,0,19.0
NVAX,73,4,18.25
BPMX,18,1,18.0
GNMX,18,0,18.0
PIR,18,1,18.0
GOOS,35,2,17.5
JNUG,52,3,17.33
NIO,103,6,17.17
NUGT,17,1,17.0
TLRY,34,2,17.0
NOK,50,3,16.67
SGYP,133,8,16.62
AKER,32,2,16.0
AVEO,16,0,16.0
EARS,16,0,16.0
FRAN,16,1,16.0
MJ,16,0,16.0
PTLA,16,0,16.0
SQ,271,17,15.94
CGC,375,24,15.62
ROKU,124,8,15.5
UWT,31,2,15.5
CVS,15,0,15.0
OPK,15,0,15.0
SPHS,15,0,15.0
VKTX,15,0,15.0
T,29,2,14.5
ABIL,14,0,14.0
AMPE,14,0,14.0
FNKO,14,0,14.0
HUYA,56,4,14.0
GNC,14,0,14.0
PLX,14,0,14.0
V,14,0,14.0
AUY,13,0,13.0
FIT,13,1,13.0
GALT,13,1,13.0
TWLO,13,1,13.0
RAD,25,2,12.5
BZUN,37,3,12.33
CLVS,12,0,12.0
IBM,12,1,12.0
ICPT,12,1,12.0
ICON,12,0,12.0
M,12,0,12.0
TRVN,12,0,12.0
MSFT,56,5,11.2
ARWR,11,0,11.0
BA,11,1,11.0
MOSY,11,0,11.0
SHOP,11,1,11.0
UGAZ,156,15,10.4
AETI,10,0,10.0
BPTH,20,2,10.0
IDXG,20,2,10.0
JCP,10,0,10.0
LRCX,10,1,10.0
QTT,10,0,10.0
PBYI,10,1,10.0
VLRX,10,1,10.0
UXIN,20,2,10.0
GE,147,15,9.8
XXII,29,3,9.67
IDEX,19,2,9.5
MNGA,114,12,9.5
PYPL,19,2,9.5
ACRX,18,2,9.0
ATVI,9,1,9.0
DUST,9,0,9.0
FPAY,9,1,9.0
IZEA,9,0,9.0
MICT,9,0,9.0
NGD,9,0,9.0
OHGI,9,0,9.0
PIXY,9,0,9.0
BIDU,8,0,8.0
AWSM,16,2,8.0
EXEL,8,0,8.0
GDXJ,8,0,8.0
MDCO,8,0,8.0
MRIN,8,0,8.0
SWN,8,0,8.0
