ALT,108,1,108.0
CRMD,100,0,100.0
VSTM,100,0,100.0
RWLK,236,4,59.0
BIOC,266,5,53.2
OSTK,100,2,50.0
UXIN,49,0,49.0
CCCL,96,2,48.0
ACB,378,8,47.25
MNGA,172,4,43.0
SESN,43,0,43.0
TRXC,79,2,39.5
IQ,109,3,36.33
FPAY,32,0,32.0
NAK,32,0,32.0
TTNP,128,4,32.0
NIO,94,3,31.33
TEUM,31,1,31.0
ICPT,30,0,30.0
TOPS,30,1,30.0
CLD,148,5,29.6
HIMX,29,0,29.0
GEVO,26,0,26.0
HEAR,26,1,26.0
APHA,24,0,24.0
PBYI,24,0,24.0
CLDR,23,0,23.0
XXII,22,0,22.0
EARS,43,2,21.5
AGEN,21,1,21.0
AUPH,63,3,21.0
AVGR,20,0,20.0
ACRX,19,0,19.0
TNDM,19,0,19.0
NBEV,386,21,18.38
ARRY,18,0,18.0
BMY,18,1,18.0
FNKO,18,0,18.0
TTPH,18,0,18.0
CREG,17,1,17.0
INPX,17,0,17.0
SAEX,17,0,17.0
AKER,62,4,15.5
ADMP,15,0,15.0
IDXG,15,0,15.0
SELB,15,0,15.0
TXMD,15,0,15.0
WFT,15,0,15.0
RGSE,58,4,14.5
AMRN,71,5,14.2
CLVS,14,1,14.0
FEYE,14,0,14.0
ISRG,14,1,14.0
NXTD,14,0,14.0
OPK,14,0,14.0
OHGI,14,0,14.0
ATIS,13,0,13.0
IMMU,13,1,13.0
SQ,342,28,12.21
GSAT,12,0,12.0
NSPR,12,0,12.0
SNES,12,0,12.0
VKTX,12,1,12.0
ROKU,117,10,11.7
UWT,34,3,11.33
BOXL,78,7,11.14
AKAO,11,0,11.0
LCI,11,0,11.0
MJ,11,0,11.0
NVCN,129,12,10.75
PIR,84,8,10.5
ATHX,10,1,10.0
CGIX,30,3,10.0
BHC,10,0,10.0
CRBP,10,0,10.0
BILI,10,1,10.0
GALT,10,1,10.0
GNC,20,2,10.0
NEPT,10,0,10.0
PAVM,10,0,10.0
SGMO,10,0,10.0
VLRX,20,2,10.0
NVAX,59,6,9.83
TTWO,19,2,9.5
AG,9,0,9.0
CELG,9,0,9.0
CVS,9,0,9.0
FRAN,9,0,9.0
GNMX,9,1,9.0
RIG,9,0,9.0
SHOP,9,1,9.0
TRPX,9,0,9.0
BPTH,26,3,8.67
DPW,34,4,8.5
WATT,58,7,8.29
SGYP,324,40,8.1
GSM,8,0,8.0
ICON,8,0,8.0
NTWK,8,0,8.0
NAVB,8,0,8.0
RIOT,16,2,8.0
OMER,8,0,8.0
YUMA,8,0,8.0
LRCX,55,7,7.86
AMD,522,74,7.05
AETI,7,1,7.0
AMPE,7,0,7.0
BZUN,7,1,7.0
AWSM,7,1,7.0
DRYS,7,1,7.0
CHFS,7,0,7.0
HUYA,7,0,7.0
GUSH,14,2,7.0
LMFA,7,0,7.0
KNDI,7,0,7.0
MNKD,14,2,7.0
OGEN,7,0,7.0
NOG,7,1,7.0
PXS,7,0,7.0
PULM,7,1,7.0
SPHS,14,2,7.0
TRVN,14,2,7.0
UPL,21,3,7.0
XSPA,7,0,7.0
VTVT,172,25,6.88
MSFT,47,7,6.71
AVEO,6,0,6.0
CZR,6,0,6.0
GLBS,6,1,6.0
GOOGL,12,2,6.0
JCP,6,0,6.0
MTSL,6,0,6.0
NOK,6,0,6.0
NDRA,6,0,6.0
PANW,6,0,6.0
NKE,12,2,6.0
SENS,6,0,6.0
SN,6,1,6.0
PLUG,12,2,6.0
RAD,12,2,6.0
WTI,6,0,6.0
JD,23,4,5.75
RNN,40,7,5.71
USO,22,4,5.5
TLRY,32,6,5.33
VUZI,26,5,5.2
ABIL,15,3,5.0
ARWR,5,0,5.0
ATVI,10,2,5.0
AYTU,10,2,5.0
BRZU,5,0,5.0
ASNS,5,0,5.0
CRSP,5,0,5.0
FLKS,5,1,5.0
GERN,5,0,5.0
DCIX,5,0,5.0
EXEL,5,0,5.0
NBR,5,0,5.0
PIXY,5,0,5.0
SWN,5,0,5.0
SFET,5,0,5.0
V,5,1,5.0
NVDA,138,30,4.6
T,9,2,4.5
TSLA,453,113,4.01
AMRH,48,12,4.0
APRN,8,2,4.0
FCEL,4,0,4.0
IZEA,4,0,4.0
LABU,12,3,4.0
LULU,4,1,4.0
JAGX,4,0,4.0
MYSZ,8,2,4.0
MARK,4,0,4.0
MTBC,4,0,4.0
SIRI,4,0,4.0
SBOT,4,0,4.0
TENX,8,2,4.0
XLE,4,0,4.0
MU,175,44,3.98
BPMX,11,3,3.67
CGC,79,22,3.59
AMZN,231,65,3.55
F,67,19,3.53
HSGX,7,2,3.5
IBIO,7,2,3.5
DGAZ,54,16,3.38
CEI,110,33,3.33
GOOS,96,30,3.2
TWTR,22,7,3.14
TVIX,59,19,3.11
CAT,3,0,3.0
DFFN,3,0,3.0
DIS,3,0,3.0
C,3,1,3.0
FIT,12,4,3.0
HTBX,3,0,3.0
EYPT,3,0,3.0
GLUU,3,0,3.0
GRPN,3,0,3.0
KL,3,0,3.0
MDCO,3,0,3.0
MRIN,3,0,3.0
SOGO,3,0,3.0
STZ,3,0,3.0
RHE,3,0,3.0
SWIR,3,0,3.0
SRPT,3,1,3.0
TEVA,3,0,3.0
TTD,3,0,3.0
VHC,3,0,3.0
VTL,3,0,3.0
ZSAN,3,0,3.0
WMT,6,2,3.0
WYY,3,0,3.0
UGAZ,131,44,2.98
PYPL,14,5,2.8
CRON,185,71,2.61
AAPL,113,45,2.51
AKS,5,2,2.5
JDST,5,2,2.5
X,10,4,2.5
CHK,22,9,2.44
MAXR,36,15,2.4
BABA,54,23,2.35
GOOG,11,5,2.2
PTX,11,5,2.2
AMAT,17,8,2.12
AUY,2,0,2.0
DCAR,6,3,2.0
ANY,2,1,2.0
DNR,12,6,2.0
BBBY,2,1,2.0
DRIP,2,0,2.0
DWT,6,3,2.0
GLD,6,3,2.0
CVM,2,0,2.0
GOGO,2,0,2.0
INSG,2,0,2.0
MICT,2,0,2.0
NVTA,2,1,2.0
OHRP,2,1,2.0
PLAG,2,0,2.0
PLX,2,0,2.0
OBLN,2,0,2.0
SQQQ,2,1,2.0
PLM,2,0,2.0
PTLA,2,0,2.0
TNXP,2,0,2.0
SLV,2,0,2.0
SLS,2,0,2.0
STAF,2,0,2.0
SWKS,2,0,2.0
BB,50,27,1.85
BIDU,7,4,1.75
BAC,12,7,1.71
CMG,39,23,1.7
SNAP,63,40,1.57
FB,81,52,1.56
ARLO,3,2,1.5
ETSY,3,2,1.5
DIA,12,8,1.5
GTXI,3,2,1.5
M,3,2,1.5
YY,3,2,1.5
QQQ,69,50,1.38
BA,4,3,1.33
OCUL,4,3,1.33
TQQQ,4,3,1.33
TWLO,4,3,1.33
INTC,67,51,1.31
IDEX,5,4,1.25
MO,35,28,1.25
GE,95,78,1.22
LABD,11,9,1.22
AAL,17,15,1.13
WDC,9,8,1.12
ACAD,1,0,1.0
AKRX,1,0,1.0
ASTC,1,0,1.0
CARA,1,0,1.0
CYTR,1,0,1.0
ESEA,1,0,1.0
CPRX,1,0,1.0
EYES,1,0,1.0
DUST,1,0,1.0
GDXJ,1,1,1.0
KSS,1,0,1.0
IWM,3,3,1.0
MBRX,1,0,1.0
MOSY,1,0,1.0
MRNA,1,0,1.0
MRO,1,0,1.0
NEO,1,0,1.0
NGD,1,0,1.0
SBGL,1,0,1.0
TRIL,1,0,1.0
TLT,3,3,1.0
TGT,1,0,1.0
UAVS,2,2,1.0
WINS,1,0,1.0
XBI,7,7,1.0
NFLX,83,89,0.93
JNUG,14,16,0.88
CRC,4,5,0.8
PCG,203,264,0.77
HMNY,72,99,0.73
QCOM,30,41,0.73
UVXY,11,16,0.69
HTZ,10,16,0.62
AXSM,6,10,0.6
IBB,4,8,0.5
VZ,2,5,0.4
CSIQ,2,8,0.25
NUGT,1,4,0.25
IBM,10,42,0.24
KODK,1,7,0.14
GDX,1,9,0.11
VXX,1,17,0.06
AAP,0,1,0.0
ACHN,0,0,0.0
ACST,0,0,0.0
ANFI,0,0,0.0
AWX,0,0,0.0
BLRX,0,0,0.0
ATOS,0,1,0.0
CLPS,0,0,0.0
EXAS,0,0,0.0
DBD,0,0,0.0
CFRX,0,0,0.0
EPZM,0,0,0.0
EYEG,0,0,0.0
FDX,0,0,0.0
GMED,0,0,0.0
GBR,0,0,0.0
HD,0,0,0.0
ECA,0,0,0.0
ESV,0,0,0.0
GME,0,0,0.0
FGP,0,0,0.0
HEB,0,0,0.0
HUSA,0,0,0.0
LIQT,0,0,0.0
MEET,0,0,0.0
LENS,0,0,0.0
LLY,0,0,0.0
MDT,0,0,0.0
MRKR,0,0,0.0
LEDS,0,0,0.0
LJPC,0,0,0.0
OILU,0,0,0.0
NTES,0,0,0.0
MRNS,0,0,0.0
MYL,0,1,0.0
PED,0,0,0.0
OPGN,0,0,0.0
QTT,0,1,0.0
RVP,0,0,0.0
PTN,0,0,0.0
RGLS,0,0,0.0
VIVE,0,0,0.0
TZA,0,1,0.0
WWR,0,2,0.0
