ACB,401,1,401.0
CLD,206,1,206.0
CRMD,123,1,123.0
AVGR,119,0,119.0
TEUM,102,1,102.0
OGEN,98,1,98.0
NBEV,616,9,68.44
UXIN,63,0,63.0
NAK,61,1,61.0
ADMP,57,0,57.0
FRAN,57,0,57.0
WFT,53,0,53.0
BOXL,50,0,50.0
SGYP,47,0,47.0
TRVN,866,20,43.3
RWLK,85,2,42.5
CGIX,39,1,39.0
ABIL,38,0,38.0
BHC,38,0,38.0
AKAO,36,0,36.0
CREG,34,1,34.0
JD,67,2,33.5
CSIQ,31,0,31.0
APHA,29,0,29.0
AETI,28,0,28.0
ROKU,55,2,27.5
IBIO,26,1,26.0
HTBX,25,1,25.0
MJ,25,1,25.0
MNGA,948,38,24.95
HMNY,485,20,24.25
ACRX,24,0,24.0
DPW,24,1,24.0
TNXP,24,0,24.0
GEVO,23,1,23.0
NEPT,23,0,23.0
NTWK,23,0,23.0
TWTR,23,0,23.0
ARRY,22,0,22.0
GOOS,22,1,22.0
TRXC,44,2,22.0
BIOC,262,12,21.83
BPTH,42,2,21.0
LCI,21,1,21.0
MAXR,41,2,20.5
AUPH,19,1,19.0
OHGI,19,0,19.0
SESN,19,0,19.0
TTNP,129,7,18.43
CGC,308,17,18.12
IDXG,18,0,18.0
IQ,54,3,18.0
RGSE,53,3,17.67
HIMX,17,0,17.0
JNUG,17,1,17.0
PLX,17,0,17.0
NVCN,84,5,16.8
FPAY,16,0,16.0
XXII,32,2,16.0
OSTK,109,7,15.57
APRN,15,1,15.0
HUYA,15,0,15.0
WTI,15,0,15.0
GLBS,14,1,14.0
KNDI,14,0,14.0
TTPH,14,0,14.0
VKTX,14,0,14.0
BZUN,13,0,13.0
TRIL,13,0,13.0
ARLO,12,1,12.0
CVS,12,0,12.0
GLD,12,0,12.0
NOK,12,1,12.0
NXTD,12,0,12.0
TTWO,12,0,12.0
AMRN,67,6,11.17
PAVM,11,0,11.0
PLM,11,1,11.0
SWN,11,0,11.0
BPMX,21,2,10.5
EARS,10,0,10.0
FNKO,10,0,10.0
LMFA,10,0,10.0
NDRA,10,0,10.0
OPK,10,0,10.0
BABA,57,6,9.5
VUZI,19,2,9.5
MSFT,84,9,9.33
BILI,9,0,9.0
ESV,9,0,9.0
DRIP,9,0,9.0
ICON,9,0,9.0
LABD,18,2,9.0
SPHS,9,0,9.0
STAF,9,1,9.0
ATIS,8,0,8.0
GNC,8,1,8.0
GOOG,16,2,8.0
GNMX,8,0,8.0
HSGX,8,1,8.0
KL,8,0,8.0
NBR,8,0,8.0
NOG,8,0,8.0
PIR,8,1,8.0
SAEX,8,0,8.0
CCCL,15,2,7.5
NVAX,90,12,7.5
SQ,117,16,7.31
ATVI,7,1,7.0
CLDR,7,0,7.0
CHK,49,7,7.0
EXAS,7,1,7.0
FLKS,7,0,7.0
GUSH,7,0,7.0
GSM,7,0,7.0
MDCO,7,0,7.0
MOSY,7,0,7.0
OMER,7,0,7.0
PBYI,7,1,7.0
SBOT,7,0,7.0
T,7,1,7.0
UWT,35,5,7.0
VLRX,20,3,6.67
RAD,73,11,6.64
ASNS,6,1,6.0
ASTC,6,0,6.0
AVEO,6,1,6.0
AUY,6,0,6.0
CLVS,6,0,6.0
GALT,6,0,6.0
GRPN,6,0,6.0
SFET,6,0,6.0
SIRI,6,0,6.0
SNES,6,0,6.0
TEVA,6,1,6.0
TNDM,6,0,6.0
WYY,6,0,6.0
ALT,58,10,5.8
UGAZ,98,17,5.76
MO,21,4,5.25
AG,5,0,5.0
BIDU,5,0,5.0
CARA,5,0,5.0
CRBP,5,0,5.0
INPX,5,1,5.0
MICT,5,0,5.0
MRIN,5,0,5.0
NVTA,5,1,5.0
PLUG,5,0,5.0
PTLA,5,0,5.0
PTX,15,3,5.0
TQQQ,5,0,5.0
CRON,528,107,4.93
NIO,54,11,4.91
AKER,33,7,4.71
TOPS,39,9,4.33
TLRY,58,14,4.14
ATHX,4,0,4.0
CHFS,4,0,4.0
CPRX,4,0,4.0
EXEL,4,0,4.0
GDXJ,4,0,4.0
FB,44,11,4.0
INSG,4,0,4.0
MTBC,4,0,4.0
NGD,4,0,4.0
PXS,4,0,4.0
SELB,4,0,4.0
SLS,4,0,4.0
SRPT,4,0,4.0
STZ,4,0,4.0
TZA,4,0,4.0
UPL,4,1,4.0
VHC,4,0,4.0
HEAR,22,6,3.67
AAL,14,4,3.5
BB,38,11,3.45
CEI,105,31,3.39
AWSM,185,55,3.36
GE,82,25,3.28
TSLA,232,72,3.22
ANFI,3,0,3.0
AMPE,3,0,3.0
CYTR,3,1,3.0
DIS,3,0,3.0
FCEL,3,0,3.0
DWT,6,2,3.0
GSAT,3,0,3.0
IBB,3,1,3.0
IZEA,3,0,3.0
LJPC,3,1,3.0
M,6,2,3.0
MARK,3,1,3.0
NSPR,3,0,3.0
OBLN,3,0,3.0
OPGN,3,0,3.0
PANW,3,0,3.0
PYPL,6,2,3.0
SENS,3,0,3.0
SWIR,3,0,3.0
TLT,3,1,3.0
UAVS,3,1,3.0
UVXY,24,8,3.0
VTL,3,1,3.0
WMT,3,1,3.0
DNR,14,5,2.8
IDEX,14,5,2.8
V,14,5,2.8
BAC,11,4,2.75
AYTU,8,3,2.67
VSTM,82,31,2.65
QQQ,92,38,2.42
AMZN,167,70,2.39
TVIX,31,13,2.38
MNKD,16,7,2.29
AKS,18,8,2.25
QCOM,9,4,2.25
WATT,20,9,2.22
AMRH,6,3,2.0
ANY,2,1,2.0
ARWR,2,0,2.0
BMY,2,0,2.0
CFRX,2,0,2.0
CZR,2,0,2.0
DCIX,2,0,2.0
CRSP,2,0,2.0
DCAR,2,0,2.0
EYPT,2,0,2.0
FEYE,2,0,2.0
FIT,2,0,2.0
GDX,8,4,2.0
ICPT,4,2,2.0
JCP,2,1,2.0
JDST,6,3,2.0
LEDS,2,0,2.0
LULU,2,1,2.0
MRNA,2,0,2.0
NUGT,10,5,2.0
TGT,2,0,2.0
TTD,2,1,2.0
USO,10,5,2.0
VZ,6,3,2.0
X,6,3,2.0
SNAP,23,12,1.92
PULM,30,17,1.76
IBM,5,3,1.67
AMD,400,254,1.57
AAPL,99,64,1.55
GOOGL,6,4,1.5
SQQQ,6,4,1.5
DGAZ,26,19,1.37
ISRG,4,3,1.33
RNN,4,3,1.33
DIA,10,9,1.11
ACHN,1,0,1.0
ACST,1,0,1.0
AKRX,1,0,1.0
AMAT,1,1,1.0
BBBY,6,6,1.0
BLRX,1,0,1.0
C,1,1,1.0
BRZU,1,0,1.0
CVM,1,0,1.0
DUST,5,5,1.0
ECA,1,0,1.0
DFFN,1,0,1.0
GERN,2,2,1.0
GTXI,1,0,1.0
IMMU,1,0,1.0
MRNS,1,0,1.0
MTSL,1,0,1.0
MYL,1,0,1.0
NFLX,36,36,1.0
NKE,2,2,1.0
NTES,1,0,1.0
OCUL,2,2,1.0
OHRP,1,0,1.0
QTT,1,0,1.0
RGLS,1,0,1.0
RHE,1,0,1.0
SGMO,1,0,1.0
SLV,1,0,1.0
SN,1,0,1.0
SOGO,1,0,1.0
SWKS,1,0,1.0
TENX,1,0,1.0
TWLO,4,4,1.0
TXMD,1,0,1.0
WWR,1,1,1.0
XSPA,1,0,1.0
YUMA,1,0,1.0
NVDA,365,374,0.98
LRCX,10,11,0.91
XBI,10,11,0.91
INTC,12,14,0.86
WDC,8,10,0.8
HTZ,3,4,0.75
MYSZ,3,4,0.75
CAT,39,58,0.67
PCG,235,390,0.6
RIG,3,5,0.6
VTVT,6,10,0.6
YY,3,5,0.6
F,10,18,0.56
AXSM,1,2,0.5
BA,2,4,0.5
LABU,4,8,0.5
SHOP,2,4,0.5
CMG,3,8,0.38
CRC,3,8,0.38
MU,43,125,0.34
XLE,1,3,0.33
IWM,4,15,0.27
DRYS,1,4,0.25
HD,1,5,0.2
VXX,1,10,0.1
AAP,0,0,0.0
ACAD,0,0,0.0
AGEN,0,0,0.0
ATOS,0,0,0.0
AWX,0,0,0.0
CELG,0,1,0.0
CLPS,0,0,0.0
DBD,0,0,0.0
FGP,0,0,0.0
ESEA,0,0,0.0
EPZM,0,0,0.0
EYES,0,2,0.0
ETSY,0,1,0.0
EYEG,0,1,0.0
GLUU,0,1,0.0
FDX,0,1,0.0
GBR,0,0,0.0
GMED,0,0,0.0
GME,0,5,0.0
GOGO,0,0,0.0
HEB,0,0,0.0
HUSA,0,0,0.0
JAGX,0,0,0.0
KODK,0,0,0.0
KSS,0,0,0.0
LENS,0,0,0.0
LIQT,0,0,0.0
LLY,0,0,0.0
MBRX,0,0,0.0
MDT,0,0,0.0
MEET,0,0,0.0
MRKR,0,0,0.0
MRO,0,0,0.0
NAVB,0,0,0.0
NEO,0,0,0.0
OILU,0,1,0.0
PED,0,0,0.0
PIXY,0,0,0.0
PLAG,0,0,0.0
PTN,0,0,0.0
RIOT,0,0,0.0
RVP,0,0,0.0
SBGL,0,0,0.0
TRPX,0,0,0.0
VIVE,0,0,0.0
WINS,0,0,0.0
ZSAN,0,0,0
