NVCN,110,1,110.0
CLD,107,0,107.0
SAEX,78,1,78.0
UWT,78,0,78.0
IZEA,71,0,71.0
WFT,66,1,66.0
XXII,65,0,65.0
RWLK,369,6,61.5
BZUN,61,1,61.0
NAK,61,1,61.0
CHK,59,0,59.0
SGYP,56,0,56.0
XSPA,50,0,50.0
VKTX,48,0,48.0
GNMX,42,1,42.0
VSTM,42,1,42.0
ADMP,40,0,40.0
GLBS,38,0,38.0
TEUM,36,1,36.0
LEDS,35,0,35.0
NSPR,70,2,35.0
VUZI,35,0,35.0
ICON,33,0,33.0
AUPH,32,0,32.0
BHC,31,0,31.0
CCCL,60,2,30.0
CVS,30,0,30.0
SPHS,30,0,30.0
ARRY,29,0,29.0
CLDR,29,0,29.0
RGSE,87,3,29.0
TRXC,141,5,28.2
SQ,304,11,27.64
AVGR,27,0,27.0
CRMD,211,8,26.38
CGIX,26,0,26.0
MSFT,52,2,26.0
NTWK,26,0,26.0
UXIN,26,0,26.0
OGEN,23,0,23.0
TTNP,67,3,22.33
IQ,177,8,22.12
GOOS,22,0,22.0
NEPT,22,0,22.0
RGLS,22,0,22.0
JD,65,3,21.67
RAD,65,3,21.67
M,21,0,21.0
AMRN,60,3,20.0
BA,20,1,20.0
GALT,19,0,19.0
HUSA,19,0,19.0
MICT,19,0,19.0
MNGA,396,21,18.86
TOPS,37,2,18.5
ATIS,18,0,18.0
NOG,18,0,18.0
TNDM,18,1,18.0
APHA,34,2,17.0
FRAN,17,0,17.0
TTPH,17,1,17.0
BPMX,49,3,16.33
NXTD,16,0,16.0
PTLA,16,0,16.0
HEAR,136,9,15.11
DCIX,15,1,15.0
NIO,144,10,14.4
APRN,14,1,14.0
GNC,14,0,14.0
HIMX,14,1,14.0
MJ,14,0,14.0
MYSZ,14,1,14.0
TRVN,14,0,14.0
AETI,13,0,13.0
BMY,13,0,13.0
LULU,13,0,13.0
VLRX,13,0,13.0
YUMA,13,0,13.0
VHC,26,2,13.0
UPL,125,10,12.5
BIOC,183,15,12.2
CREG,12,0,12.0
FPAY,12,0,12.0
HUYA,12,0,12.0
KNDI,12,0,12.0
PYPL,12,1,12.0
SWN,12,0,12.0
AYTU,11,0,11.0
DPW,11,1,11.0
ISRG,11,1,11.0
RVP,11,0,11.0
OSTK,65,6,10.83
NVDA,85,8,10.62
OHGI,21,2,10.5
AKER,51,5,10.2
AWX,10,0,10.0
DNR,20,2,10.0
GOOGL,10,0,10.0
GUSH,10,0,10.0
HSGX,10,0,10.0
NTES,10,1,10.0
WMT,10,0,10.0
YY,10,0,10
SESN,69,7,9.86
MNKD,56,6,9.33
FCEL,9,0,9.0
IBB,9,1,9.0
JAGX,9,0,9.0
MO,9,0,9.0
MARK,9,0,9.0
NBR,9,0,9.0
RIOT,9,0,9.0
STAF,9,0,9.0
T,9,1,9.0
USO,9,0,9.0
CRON,287,32,8.97
CGC,149,17,8.76
