VSTM,150,0,150.0
CRMD,137,2,68.5
MAXR,59,0,59.0
BOXL,54,1,54.0
AVGR,51,0,51.0
NBEV,233,5,46.6
CGIX,178,4,44.5
ADMP,41,0,41.0
AUPH,38,1,38.0
OHGI,38,0,38.0
TEUM,33,0,33.0
FPAY,32,1,32.0
NVCN,214,7,30.57
UWT,30,1,30.0
ACB,292,10,29.2
AKS,58,2,29.0
GALT,29,0,29.0
ACRX,27,1,27.0
FRAN,27,0,27.0
ARRY,25,0,25.0
BABA,50,2,25.0
OPK,25,1,25.0
SAEX,25,0,25.0
VKTX,25,1,25.0
MJ,24,0,24.0
APHA,23,1,23.0
NDRA,23,0,23.0
MNGA,403,18,22.39
NTWK,21,0,21.0
NXTD,21,0,21.0
GNMX,20,0,20.0
CLD,114,6,19.0
NAK,93,5,18.6
AUY,18,0,18.0
HEAR,18,1,18.0
SGYP,36,2,18.0
TXMD,18,0,18.0
XXII,18,1,18.0
WFT,35,2,17.5
AYTU,17,0,17.0
HUYA,17,1,17.0
SESN,17,1,17.0
CHK,33,2,16.5
CREG,16,0,16.0
ROKU,96,6,16.0
RWLK,48,3,16.0
UGAZ,186,12,15.5
BPTH,46,3,15.33
NVAX,46,3,15.33
AKAO,30,2,15.0
KNDI,15,0,15.0
SWN,15,0,15.0
APRN,14,0,14.0
EARS,14,0,14.0
JD,14,1,14.0
TRVN,1110,80,13.88
TRXC,41,3,13.67
UXIN,40,3,13.33
DNR,13,1,13.0
GOOG,13,0,13.0
IQ,13,1,13.0
VLRX,13,0,13.0
RGSE,51,4,12.75
AKER,24,2,12.0
GDXJ,12,0,12.0
HMNY,204,17,12.0
NEPT,12,1,12.0
STAF,12,0,12.0
BIOC,92,8,11.5
ABIL,11,0,11.0
AGEN,11,0,11.0
CVS,11,0,11.0
GNC,22,2,11.0
WTI,11,0,11.0
ARLO,10,1,10.0
ATHX,10,0,10.0
CARA,10,1,10.0
CCCL,10,0,10.0
UAVS,10,0,10.0
ALT,49,5,9.8
TTNP,49,5,9.8
CSIQ,9,0,9.0
GOOS,9,0,9.0
OGEN,18,2,9.0
OHRP,9,0,9.0
VHC,9,0,9.0
JNUG,42,5,8.4
NIO,195,24,8.12
AMPE,8,0,8.0
CLDR,8,0,8.0
EXAS,8,0,8.0
GEVO,8,0,8.0
GUSH,8,0,8.0
LMFA,8,0,8.0
MRIN,8,0,8.0
SENS,8,0,8.0
SGMO,8,0,8.0
SNES,8,0,8.0
STZ,8,0,8.0
TNDM,8,0,8.0
CLVS,7,0,7.0
GSM,7,0,7.0
PAVM,7,0,7.0
PLM,7,0,7.0
PLX,7,0,7.0
UPL,14,2,7.0
AG,13,2,6.5
IBIO,38,6,6.33
MSFT,113,18,6.28
AVEO,6,1,6.0
CPRX,6,0,6.0
FIT,6,1,6.0
GLUU,6,0,6.0
HSGX,12,2,6.0
KL,6,0,6.0
NBR,6,0,6.0
NOG,6,0,6.0
XLE,6,0,6.0
TVIX,34,6,5.67
LCI,28,5,5.6
ICPT,11,2,5.5
SIRI,11,2,5.5
SPHS,11,2,5.5
AMRN,27,5,5.4
AMRH,5,1,5.0
BMY,5,1,5.0
JCP,10,2,5.0
PIXY,5,0,5.0
PYPL,5,1,5.0
SN,5,0,5.0
VUZI,39,8,4.88
BA,14,3,4.67
MYSZ,9,2,4.5
RIOT,9,2,4.5
GLD,17,4,4.25
CGC,270,65,4.15
ANFI,4,0,4.0
ATIS,4,0,4.0
BLRX,4,0,4.0
BZUN,4,0,4.0
C,4,1,4.0
CELG,4,0,4.0
CRBP,4,0,4.0
ESV,4,0,4.0
ETSY,4,1,4.0
FLKS,4,1,4.0
GDX,16,4,4.0
GLBS,4,1,4.0
GSAT,4,0,4.0
HTBX,4,0,4.0
ICON,4,0,4.0
IDXG,4,0,4.0
LIQT,4,0,4.0
MDCO,4,0,4.0
MRNA,4,0,4.0
NTES,4,0,4.0
NVTA,4,0,4.0
OCUL,4,0,4.0
PLUG,8,2,4.0
QTT,4,0,4.0
SBOT,4,0,4.0
T,8,2,4.0
WYY,4,0,4.0
XSPA,4,0,4.0
V,8,2,4.0
BPMX,39,10,3.9
TTWO,15,4,3.75
MO,11,3,3.67
RAD,25,7,3.57
GOOGL,14,4,3.5
BHC,24,7,3.43
TSLA,170,52,3.27
NUGT,16,5,3.2
SNAP,51,16,3.19
GE,101,33,3.06
AMZN,212,70,3.03
DRYS,9,3,3.0
FCEL,3,1,3.0
GRPN,3,1,3.0
IBM,3,0,3.0
IMMU,3,0,3.0
MTBC,3,0,3.0
NSPR,3,0,3.0
PTLA,3,0,3.0
PTX,21,7,3.0
PXS,3,0,3.0
SOGO,3,0,3.0
SWIR,3,0,3.0
TRPX,3,0,3.0
VTL,3,0,3.0
WATT,48,16,3.0
WMT,3,0,3.0
DIS,8,3,2.67
FB,71,28,2.54
TLT,5,2,2.5
USO,5,2,2.5
TWTR,40,17,2.35
BB,35,15,2.33
MNKD,28,12,2.33
SLV,7,3,2.33
DIA,16,7,2.29
OSTK,65,29,2.24
SQ,393,178,2.21
AWSM,81,37,2.19
ASTC,2,0,2.0
CFRX,2,0,2.0
CLPS,2,0,2.0
EYPT,2,0,2.0
HIMX,2,0,2.0
IBB,4,2,2.0
IZEA,2,0,2.0
KSS,2,0,2.0
LJPC,4,2,2.0
MARK,2,0,2.0
MEET,2,0,2.0
MICT,2,0,2.0
MOSY,2,0,2.0
MRKR,2,0,2.0
NGD,2,1,2.0
NKE,2,0,2.0
TRIL,2,0,2.0
TTD,2,0,2.0
YUMA,2,1,2.0
AMD,527,271,1.94
CRON,460,248,1.85
TLRY,37,20,1.85
INPX,7,4,1.75
X,7,4,1.75
TOPS,38,23,1.65
IDEX,16,10,1.6
RNN,6,4,1.5
UVXY,9,6,1.5
DGAZ,19,13,1.46
DUST,10,7,1.43
LABD,7,5,1.4
BAC,12,9,1.33
DPW,12,9,1.33
VTVT,4,3,1.33
SHOP,5,4,1.25
LABU,6,5,1.2
ATVI,7,6,1.17
DCAR,9,8,1.12
AAPL,325,295,1.1
QCOM,12,11,1.09
NVDA,137,131,1.05
AAL,2,2,1.0
ACAD,1,0,1.0
ACST,1,0,1.0
AETI,1,0,1.0
ANY,1,0,1.0
ASNS,1,0,1.0
BBBY,1,0,1.0
BILI,1,0,1.0
BRZU,1,0,1.0
CHFS,1,0,1.0
DCIX,1,0,1.0
DWT,1,0,1.0
EYEG,1,1,1.0
EYES,1,1,1.0
FDX,1,0,1.0
FEYE,1,1,1.0
FGP,1,0,1.0
FNKO,1,1,1.0
GOGO,1,0,1.0
GTXI,1,1,1.0
HD,1,0,1.0
HUSA,1,0,1.0
JAGX,1,0,1.0
JDST,4,4,1.0
LEDS,1,0,1.0
LLY,1,0,1.0
LRCX,5,5,1.0
LULU,1,0,1.0
M,1,0,1.0
MTSL,1,0,1.0
NAVB,1,0,1.0
NEO,1,0,1.0
NOK,2,2,1.0
OBLN,1,0,1.0
OILU,2,2,1.0
PANW,1,0,1.0
PBYI,1,0,1.0
PED,1,0,1.0
RGLS,1,0,1.0
RHE,1,0,1.0
SBGL,1,0,1.0
SQQQ,7,7,1.0
TENX,1,1,1.0
TNXP,1,0,1.0
TTPH,1,0,1.0
TZA,1,1,1.0
WWR,1,0,1.0
VIVE,1,0,1.0
QQQ,44,46,0.96
CEI,82,87,0.94
F,13,15,0.87
PULM,12,14,0.86
SFET,10,13,0.77
VZ,11,15,0.73
NFLX,36,51,0.71
AMAT,2,3,0.67
IWM,6,9,0.67
PIR,2,3,0.67
YY,4,6,0.67
GME,49,83,0.59
INTC,8,14,0.57
AXSM,5,9,0.56
XBI,5,9,0.56
PCG,278,512,0.54
CRC,2,4,0.5
ISRG,1,2,0.5
RIG,1,2,0.5
CAT,14,32,0.44
CYTR,1,3,0.33
CMG,4,13,0.31
TQQQ,2,7,0.29
MU,21,83,0.25
WDC,4,17,0.24
TWLO,1,6,0.17
AAP,0,0,0.0
ACHN,0,0,0.0
AKRX,0,0,0.0
ARWR,0,1,0.0
ATOS,0,0,0.0
AWX,0,0,0.0
BIDU,0,5,0.0
CRSP,0,0,0.0
CVM,0,0,0.0
CZR,0,0,0.0
DBD,0,0,0.0
DFFN,0,0,0.0
DRIP,0,0,0.0
ECA,0,0,0.0
EPZM,0,0,0.0
ESEA,0,0,0.0
EXEL,0,0,0.0
GBR,0,0,0.0
GERN,0,0,0.0
GMED,0,0,0.0
HEB,0,0,0.0
HTZ,0,4,0.0
INSG,0,0,0.0
KODK,0,0,0.0
LENS,0,0,0.0
MBRX,0,0,0.0
MDT,0,0,0.0
MRNS,0,0,0.0
MRO,0,0,0.0
MYL,0,0,0.0
OMER,0,0,0.0
OPGN,0,0,0.0
PLAG,0,0,0.0
PTN,0,0,0.0
RVP,0,0,0.0
SELB,0,1,0.0
SLS,0,0,0.0
SRPT,0,1,0.0
SWKS,0,0,0.0
TEVA,0,2,0.0
TGT,0,0,0.0
ZSAN,0,0,0.0
VXX,0,4,0.0
