RWLK,276,1,276.0
CLD,133,0,133.0
CRMD,74,0,74.0
NTWK,73,0,73.0
TEUM,62,1,62.0
AUPH,51,1,51.0
ACB,560,12,46.67
AVGR,45,0,45.0
PIR,81,2,40.5
FIT,36,0,36.0
GLBS,36,1,36.0
GNC,35,1,35.0
TRXC,67,2,33.5
FRAN,62,2,31.0
CGIX,30,0,30.0
GUSH,28,1,28.0
IBIO,28,1,28.0
MRIN,27,1,27.0
DCIX,52,2,26.0
GSM,26,1,26.0
MYSZ,97,4,24.25
AKER,48,2,24.0
CFRX,23,0,23.0
CLDR,20,1,20.0
IQ,60,3,20.0
GE,210,11,19.09
ATIS,19,0,19.0
MICT,19,0,19.0
CHFS,19,0,19.0
JD,19,1,19.0
BPMX,36,2,18.0
CSIQ,17,0,17.0
PLUG,17,1,17.0
SGMO,17,0,17.0
HSGX,50,3,16.67
APHA,213,13,16.38
CYTR,16,0,16.0
BZUN,15,1,15.0
OHGI,15,0,15.0
PAVM,15,0,15.0
HEAR,15,1,15.0
CRBP,43,3,14.33
ADMP,14,0,14.0
EXEL,14,0,14.0
CVS,14,0,14.0
IDEX,41,3,13.67
AKS,13,0,13.0
LCI,13,1,13.0
BABA,37,3,12.33
ACRX,12,0,12.0
ALT,12,0,12.0
PTLA,12,0,12.0
HTZ,12,1,12.0
NVAX,47,4,11.75
CPRX,45,4,11.25
IZEA,11,0,11.0
KNDI,11,0,11.0
TRPX,11,0,11.0
ANFI,10,0,10.0
NXTD,40,4,10.0
BHC,29,3,9.67
F,19,2,9.5
CHK,37,4,9.25
ARLO,9,0,9.0
ASNS,9,0,9.0
JCP,18,2,9.0
DNR,9,1,9.0
GALT,9,0,9.0
GEVO,9,0,9.0
NIO,70,8,8.75
HMNY,52,6,8.67
AGEN,8,0,8.0
ARWR,8,0,8.0
CVM,8,0,8.0
GBR,8,0,8.0
MTBC,8,0,8.0
CZR,8,0,8.0
PXS,8,0,8.0
FPAY,8,0,8.0
GNMX,65,9,7.22
CRON,144,20,7.2
SESN,86,12,7.17
AKAO,7,0,7.0
HEB,7,0,7.0
NBR,7,0,7.0
RGLS,7,0,7.0
SNES,7,0,7.0
INSG,7,0,7.0
AMD,480,74,6.49
MNGA,699,115,6.08
ACST,6,0,6.0
APRN,6,0,6.0
ESEA,6,0,6.0
FCEL,6,0,6.0
GERN,6,0,6.0
CELG,6,0,6.0
QCOM,6,0,6.0
GRPN,6,0,6.0
SN,6,1,6.0
SRPT,6,0,6.0
CGC,254,43,5.91
HUYA,11,2,5.5
GLUU,21,4,5.25
ATOS,5,0,5.0
CAT,5,0,5.0
CLVS,5,0,5.0
NOG,5,0,5.0
CREG,5,0,5.0
ESV,5,0,5.0
SPHS,5,0,5.0
SQ,94,19,4.95
LJPC,29,6,4.83
LABU,14,3,4.67
GSAT,9,2,4.5
GTXI,9,2,4.5
OSTK,9,2,4.5
IMMU,9,2,4.5
BAC,26,6,4.33
DPW,41,10,4.1
NVDA,118,29,4.07
AETI,4,0,4.0
AMPE,4,0,4.0
ECA,4,0,4.0
HUSA,4,1,4.0
IDXG,4,0,4.0
LMFA,4,0,4.0
MO,4,1,4.0
BLRX,4,0,4.0
CCCL,4,1,4.0
QTT,4,0,4.0
GOOGL,20,5,4.0
ARRY,7,2,3.5
BA,7,2,3.5
HIMX,27,8,3.38
T,13,4,3.25
MU,71,22,3.23
ABIL,3,0,3.0
AG,3,0,3.0
ASTC,3,0,3.0
AVEO,3,0,3.0
BIDU,3,0,3.0
BMY,3,0,3.0
DBD,3,0,3.0
ISRG,3,0,3.0
AYTU,6,2,3.0
BPTH,3,0,3.0
NAVB,3,0,3.0
FDX,3,0,3.0
ICON,3,0,3.0
JAGX,3,0,3.0
TLT,3,0,3.0
BB,41,14,2.93
AMRN,226,78,2.9
GDX,16,6,2.67
DGAZ,37,14,2.64
ROKU,43,17,2.53
BIOC,5,2,2.5
TGT,5,2,2.5
LABD,12,5,2.4
AMRH,31,13,2.38
CLPS,7,3,2.33
AMZN,164,78,2.1
FB,50,24,2.08
ACAD,2,0,2.0
CEI,86,43,2.0
