Rapidfinance,True,2019-05-31 15:34:00,3.552,VSI Go baby go
Rapidfinance,,2019-05-31 14:57:00,3.52,VSI Ok the buyer wants to pay hi prices Lets jump on his back and ride this up
Sizzleman,True,2019-05-31 14:20:00,3.545,VSI large block buys smart money is buying they pushed this one to low its a no brainer fuk your charts
Sizzleman,True,2019-05-31 14:18:00,3.54,VSI this puppy has nothing to do with trade a domestic niche health food co 7 soon mark this post
investor_sentiment,,2019-05-31 14:15:00,3.54,Sentiment for VSI out of 8 total scores 75 is positive and 25 is negative blueequityiosymbolVSISe
Rapidfinance,,2019-05-31 14:03:00,3.53,VSI Market Breaking all of its 200 dmas Lets buy it back cheaper Monday after the sell off
Rapidfinance,,2019-05-31 13:54:00,3.525,VSI Lock in some profit here
Rapidfinance,,2019-05-31 13:48:00,3.53,VSI Awesome bounce
mdoyle99,,2019-05-31 13:47:00,3.528,VSI Sure hope this is an insider buying on the dip that kind of news could cause some serious short covering
iTradeOmPriest,,2019-05-31 12:50:00,3.372,VSI just one bad earning drop this sucker Dang MM what ya upto
iTradeOmPriest,,2019-05-31 12:29:00,3.4,VSI MM targeting week hands thats what Im thinking
iTradeOmPriest,,2019-05-31 12:27:00,3.4,VSI probably easy money if you short for now
iTradeOmPriest,,2019-05-31 12:20:00,3.41,VSI just look at the bid and ask Its pathetic no hope damn
iTradeOmPriest,,2019-05-31 12:18:00,3.402,VSI just wow
iTradeOmPriest,,2019-05-31 12:17:00,3.411,VSI I dont think it will see uptrend any time soon Is there going to be anykind of offering This drop is faking insane
NinjaHawkTrader,,2019-05-31 12:01:00,3.42,VSI
dannman,False,2019-05-31 10:38:00,3.457,VSI horrendous drops huge ever single day but dont listen to me
