SPEX,7.78,7,0,25.93
YECO,1.11,1,0,3.97
WTER,1.11,1,0,3.59
NAK,1.11,1,0,3.23
TMDI,1.11,1,0,2.56
AMPE,1.11,1,0,2.47
ALQA,4.44,3,1,2.18
VNDA,2.22,2,0,1.66
ARCI,1.11,1,0,1.29
BPTH,1.11,1,0,1.15
ZYME,1.11,1,0,1.0
RDC,1.11,1,0,0.9
SEM,1.11,1,0,0.8
EGBN,2.22,2,0,0.45
RECN,1.11,1,0,0.37
CLDR,1.11,1,0,0.19
AUPH,1.11,1,0,0.16
SYBX,1.11,1,0,0.14
SFET,1.11,1,0,0.13
DSS,2.22,1,1,0.0
AIMT,1.11,0,1,-0.05
EYES,1.11,0,1,-0.41
RSLS,2.22,0,2,-0.58
MRIN,2.22,0,2,-1.11
TWLO,1.11,0,1,-1.47
CCCL,1.11,0,1,-1.63
REN,1.11,0,1,-1.96
IMMU,1.11,0,1,-2.23
CIFS,2.22,0,2,-2.32
BOLD,1.11,0,1,-2.34
VVUS,1.11,0,1,-2.48
PIR,2.22,1,1,-2.65
ANY,2.22,0,2,-3.32
INPX,2.22,1,1,-3.54
SGYP,1.11,0,1,-5.12
RVNC,2.22,0,2,-5.28
OPK,6.67,0,6,-6.43
NVLN,1.11,0,1,-7.78
WATT,3.33,0,3,-8.23
CHCI,1.11,0,1,-8.88
VCEL,6.67,0,6,-15.16
MLSS,1.11,0,1,-18.06
BOXL,2.22,0,2,-35.53
DCAR,6.67,0,6,-42.44
ADIL,4.44,0,4,-60.29
ABIL,5.56,1,4,-75.5
