ADIL,5.96,14,3,144.93
MICT,0.7,2,0,32.8
RSLS,8.42,12,12,31.25
NVLN,4.21,8,4,31.11
BOXL,1.05,2,1,27.16
NBEV,3.86,7,4,24.93
AWSM,0.7,2,0,24.89
AKER,2.81,6,2,19.38
ALQA,1.75,4,1,18.38
SOLO,1.75,5,0,16.65
ASTC,1.05,3,0,14.96
APRN,0.7,2,0,12.2
EMES,0.7,2,0,11.3
PXS,0.35,1,0,10.98
NVCN,0.35,1,0,9.97
ABIL,1.75,5,0,9.25
GLBS,0.35,1,0,9.03
NFEC,0.35,1,0,7.23
NAKD,0.35,1,0,5.63
MYND,0.7,2,0,5.45
SFET,2.11,4,2,4.98
CGIX,0.35,1,0,3.54
ARDM,0.35,1,0,3.46
MYOS,1.4,1,3,3.12
PTLA,0.35,1,0,3.06
TMDI,0.35,1,0,3.02
SBOT,0.7,2,0,2.69
HAIR,0.35,1,0,2.19
CCIH,0.7,2,0,2.0
SESN,0.35,1,0,1.54
TNXP,0.35,1,0,1.52
VERI,0.35,1,0,1.16
AGEN,0.35,1,0,1.16
NK,0.35,1,0,0.8
AEMD,1.05,3,0,0.41
MBRX,1.05,1,2,0.38
RHE,0.7,1,1,0.06
MTSL,0.7,1,1,0.0
ATIS,0.35,0,1,-0.04
LMFA,1.75,3,2,-0.49
AXSM,0.35,0,1,-0.5
ACHN,0.35,0,1,-0.72
VKTX,0.35,0,1,-0.79
TIK,0.35,0,1,-0.91
MRNS,0.35,0,1,-1.56
SAEX,0.35,0,1,-1.75
DFFN,0.7,1,1,-1.81
OBLN,0.35,0,1,-1.87
PTI,0.35,0,1,-2.2
ASNS,1.4,1,3,-2.22
VHC,0.7,0,2,-2.51
NVAX,0.35,0,1,-2.53
DCIX,0.35,0,1,-2.57
PBYI,1.4,0,4,-3.19
DMPI,0.35,0,1,-3.21
AKAO,0.35,0,1,-3.51
DBVT,0.35,0,1,-4.25
ATOS,1.05,0,3,-4.98
AMRN,0.35,0,1,-5.21
EYEG,0.35,0,1,-9.89
UAVS,0.7,0,2,-10.38
ANY,10.53,16,14,-10.75
ALT,0.7,0,2,-11.58
SNOA,0.7,0,2,-12.17
SLS,2.11,1,5,-15.11
MRIN,3.51,5,5,-15.61
IZEA,0.7,0,2,-16.19
INPX,1.05,0,3,-18.79
TIS,1.75,0,5,-21.73
TENX,0.7,0,2,-28.57
CCCL,2.81,5,3,-40.91
TBLT,1.4,0,4,-41.62
AETI,5.96,5,12,-208.61
VTVT,4.91,0,14,-302.36
