AVGR,2019-04-11 10:58:00,0.7251,0.6812,True,0,-0.0439,-6.05434,2,5,0.697,0.7097,0.6821,AVGR please post facts and not opinions 1 fda approval 2 warrants and short sellers 3 support around63Please add if you have info
SLS,2019-04-05 14:41:00,1.04,1.069,True,1,0.029,2.78846,2,0,1.03,1.05,1.06,SLS Im in Sloan Kettering is in on phase 1 cancer trial
CVM,2019-04-05 14:31:00,5.46,6.248,True,1,0.788,14.43223,2,1,5.075,5.77,5.75,CVM this could be a buy out of phase 3 is approved
BLNK,2019-05-08 15:01:00,2.984,2.95,,-1,-0.034,-1.13941,2,0,2.93,2.881,2.864,BLNK adding my on the dips and taking small profits on the spikes
BLNK,2019-05-08 14:59:00,2.984,2.95,True,0,-0.034,-1.13941,0,0,2.922,2.881,2.864,BLNK heavy volume and gap up to 8 insiders bought for more
BLNK,2019-05-07 12:41:00,2.8,2.814,,-1,0.014,0.5,1,1,2.92,2.845,2.94,BLNK yes I am long on this My Pt today is 5 with a long term Pt of 8
CASI,2019-05-02 10:24:00,3.269,3.29,True,1,0.021,0.6424,0,2,3.216,3.267,3.3,JORDANBELFORT CASI up Thoughts
NBEV,2019-04-23 10:25:00,5.233,5.2,True,0,-0.033,-0.63061,3,2,5.216,5.213,5.175,NBEV Im in This will run past 3
RFL,2019-04-16 09:37:00,14.73,14.213,True,0,-0.517,-3.50984,0,0,14.29,14.59,14.59,RFL 8 soon
PTN,2019-04-04 11:57:00,1.035,1.06,True,1,0.025,2.41546,6,0,1.028,1.054,1.05,PTN Ive been holding since33 I know this stock is a winning I think it will be above 125 soon
PTI,2019-03-13 09:55:00,4.052,4.09,,-1,0.038,0.93781,0,0,4.05,4.115,4.18,PTI told you still holding majority of my position Looking over 7s now
