SBOT,2019-03-25 13:51:00,1.12,1.15,True,1,0.03,2.67857,3,0,1.131,1.156,1.147,SBOT Chart with PT
SBOT,2019-03-25 13:50:00,1.12,1.15,True,1,0.03,2.67857,1,1,1.131,1.156,1.147,SBOT Taking its timeGetting ready for testing resistance levels again1st PT 18 IMHO Small positionGoing long Might take some weeks
ABIL,2019-03-25 13:38:00,1.972,1.882,True,0,-0.09,-4.56389,2,0,1.932,1.88,1.873,ABIL Like this setupBought some at 861st PT 22nd PT 2221M float can move fast
AMRS,2019-03-25 11:24:00,2.086,2.25,True,1,0.164,7.86194,2,0,2.29,2.108,2.117,AMRS Nice start
GSUM,2019-03-25 10:20:00,2.602,2.908,True,1,0.306,11.76018,0,0,2.58,2.57,2.537,GSUM Its a the dramatic dec 18 level againA lot of upside IMHO
GSUM,2019-03-25 10:18:00,2.602,2.908,True,1,0.306,11.76018,0,0,2.58,2.57,2.537,GSUM What I see
GSUM,2019-03-25 10:18:00,2.602,2.908,True,1,0.306,11.76018,0,0,2.58,2.57,2.537,GSUM Well this might be the bottom On descending trendline since augBounce at 58Hope it holds Ready to add
AMRS,2019-03-25 10:14:00,2.086,2.25,True,1,0.164,7.86194,1,0,2.052,2.108,2.117,AMRS Looks dramaticButs close to very strong support trendline for more the 15 yearExpecting recovery
SBOT,2019-03-25 10:11:00,1.12,1.15,True,1,0.03,2.67857,1,1,1.166,1.156,1.147,SBOT Sold last week at the spikeBought some again Nothing wrong with taking some gains D
GLBS,2019-03-25 10:11:00,3.18,3.221,True,1,0.041,1.28931,3,0,3.108,3.033,3.219,GLBS Out and waiting for lower entryHas a lot of potential but I expect it to drop to 29 area first
AMRS,2019-03-25 10:10:00,2.086,2.25,True,1,0.164,7.86194,1,0,2.064,2.108,2.117,AMRS Bought someExpecting a bounce
GSUM,2019-03-25 10:10:00,2.602,2.908,True,1,0.306,11.76018,0,0,2.6,2.57,2.537,GSUM Expected a bounce at 311Sorry guysTook the opportunity to average down someExtremely oversold nowWas 475 two weeks ago
GLBS,2019-03-22 15:07:00,3.289,3.477,True,1,0.188,5.71602,4,0,3.29,3.447,3.466,GLBS OkayNo longer waiting for lower supportIn at 34Lets go
TANH,2019-03-22 13:19:00,1.515,1.61,True,1,0.095,6.27063,0,0,1.52,1.545,1.56,TANH Close to supportBought some at 152
GLBS,2019-03-22 13:13:00,3.289,3.477,True,1,0.188,5.71602,5,7,3.255,3.447,3.466,GLBS Trying to catch some at 3
GLBS,2019-03-21 11:47:00,3.289,3.477,True,1,0.188,5.71602,4,0,3.4,3.447,3.466,GLBS Loaded and moving
GLBS,2019-03-21 10:35:00,3.289,3.477,True,1,0.188,5.71602,3,4,3.463,3.447,3.466,GLBS Patience Will see a substantial leg up soonA little volatility is par of the process
GLBS,2019-03-20 14:33:00,3.289,3.477,True,1,0.188,5.71602,4,0,3.398,3.447,3.466,GLBS AddedWe need a dip to get things moving Expecting sweet reversal
