SCYX,2019-03-15 15:55:00,1.492,1.5,,-1,0.008,0.53619,0,0,1.485,1.435,1.42,SCYX Anyone over here want to buy a share at 150 just before close
SCYX,2019-03-14 12:04:00,1.492,1.5,,-1,0.008,0.53619,0,0,1.437,1.435,1.42,SCYX Snappers
SCYX,2019-03-13 15:42:00,1.492,1.5,,-1,0.008,0.53619,0,1,1.483,1.435,1.42,SCYX some volume coming in a bit
SCYX,2019-03-12 11:03:00,1.492,1.5,,-1,0.008,0.53619,0,7,1.43,1.435,1.42,SCYX headed back down
CVM,2019-02-28 12:24:00,2.644,2.837,,-1,0.193,7.29955,0,4,2.598,2.67,2.667,CVM Options not telling
CVM,2019-02-25 12:35:00,2.644,2.837,,-1,0.193,7.29955,0,4,2.601,2.67,2.667,CVM seems like FDA set a low bar for success Thoughts
SCYX,2019-02-25 12:11:00,1.272,1.329,,-1,0.057,4.48113,2,0,1.268,1.302,1.261,SCYX bought last week and it went down Great timing yet again
PBYI,2019-01-22 12:41:00,23.704,25.137,,-1,1.433,6.04539,1,0,24.58,24.92,24.632,PBYI She wants to run
PBYI,2019-01-11 13:28:00,23.704,25.137,,-1,1.433,6.04539,0,0,24.515,24.92,24.632,PBYI Can we assume that more licensing agreements will come from Europe or Asia
PBYI,2019-01-08 13:28:00,23.704,25.137,,-1,1.433,6.04539,2,0,24.515,24.92,24.632,PBYI Thar she blows
PBYI,2019-01-05 14:03:00,23.704,25.137,,-1,1.433,6.04539,0,0,24.395,24.92,24.632,PBYI Trastuzumab Emtansine TDM1 is the future Does PUMA need to initiate more combo studies with Neratinib and TDM1
PBYI,2018-12-31 13:57:00,23.704,25.137,,-1,1.433,6.04539,0,1,24.36,24.92,24.632,PBYI I meant
PBYI,2018-12-31 13:34:00,23.704,25.137,,-1,1.433,6.04539,0,1,24.47,24.92,24.632,PBYI
PBYI,2018-12-27 15:44:00,23.704,25.137,,-1,1.433,6.04539,1,0,23.903,24.92,24.632,PBYI Controlling side effects expanding indications whats not to like
PBYI,2018-12-17 10:39:00,23.704,25.137,,-1,1.433,6.04539,0,1,24.855,24.92,24.632,PBYI
PBYI,2018-12-11 10:52:00,23.704,25.137,,-1,1.433,6.04539,0,1,24.727,24.92,24.632,PBYI How about just a triple from here like tsro
