TRIL,2019-03-25 13:33:00,0.6995,0.6965,,-1,-0.003,-0.42888,1,0,0.725,0.6731,0.6733,TRIL I think this one is a good hold for a pop MACD RSI oscillator is looking good
YRIV,2019-03-25 13:28:00,0.4892,0.5115,,-1,0.0223,4.55846,1,0,0.5036,0.5099,0.4887,YRIV had my chance at the 80 pop recentlybutmissed the timing so Ill just wait til it pops above 1
CYCC,2019-03-25 12:53:00,0.9447,1.096,,-1,0.1513,16.01567,0,2,0.9498,1,0.9993,CYCC glad I took my gains on 105 will see a reentry point around below 90
LXRX,2019-03-22 15:23:00,6.158,7.869,,-1,1.711,27.785,3,0,5.918,7.831,7.83,LXRX so normally whatever seekingalpha says you go the exact opposite
LXRX,2019-03-22 12:45:00,6.158,7.869,,-1,1.711,27.785,0,0,4.801,7.831,7.83,LXRX oh fudgeeeeeeeeeeeeee
LXRX,2019-03-22 11:37:00,6.158,7.869,,-1,1.711,27.785,0,0,7.62,7.831,7.83,LXRX just greatnow this things under my radar nowsheesh
LXRX,2019-03-22 11:23:00,6.158,7.869,,-1,1.711,27.785,1,1,7.699,7.831,7.83,LXRX just as I suspectedplease popso that I wont be tempted to pull the trigger to buy
SESN,2019-03-22 11:13:00,0.8822,0.91,,-1,0.0278,3.15121,0,2,0.882,0.8929,0.8893,SESN red red red everywherethis is holding up pretty well
YRIV,2019-03-22 11:08:00,0.5429,0.582,,-1,0.0391,7.20206,2,6,0.55,0.5684,0.5613,YRIV the trial is delayed to April
CODX,2019-03-21 12:11:00,1.22,1.211,,-1,-0.009,-0.7377,1,1,1.25,1.18,1.19,CODX why is this show unlisteD
NEOS,2019-03-21 11:05:00,3.335,3.209,,-1,-0.126,-3.77811,0,0,3.413,3.23,3.313,NEOS ahhhhhhh what the hell is going on with this stock lolololololol
CYCC,2019-03-20 15:43:00,0.9971,0.8631,,-1,-0.134,-13.43897,0,0,0.9931,0.8716,0.8867,CYCC uhhhhwhat happened
LXRX,2019-03-20 15:43:00,7.74,8.24,,-1,0.5,6.45995,1,0,7.87,8.14,7.97,LXRX I still think there is chance to get in tomorrowFriday is the money day
NEOS,2019-03-20 12:09:00,3.135,2.924,,-1,-0.211,-6.73046,0,0,3.053,3.127,3.089,NEOS steady and strongIll take this any other day than some lousy losschug chug chug
CYCC,2019-03-20 11:47:00,0.9971,0.8631,,-1,-0.134,-13.43897,1,4,0.91,0.8716,0.8867,CYCC is there any catalysts coming up for this
AMRH,2019-03-19 13:48:00,0.4639,0.458,,-1,-0.0059,-1.27183,2,1,0.4642,0.4383,0.4475,AMRH come on googsay we need to suck AMRHs mojo to grow the business
AMRH,2019-03-18 13:48:00,0.4639,0.458,,-1,-0.0059,-1.27183,0,1,0.4642,0.4383,0.4475,AMRH if the partnership with google is confirmed whats the estimated spike price
LPTX,2019-03-15 14:06:00,2.245,2.018,,-1,-0.227,-10.11136,9,1,2.11,2.003,1.992,LPTX this company could use a leap on monday
ATOS,2019-03-14 15:51:00,7.054,4.716,,-1,-2.338,-33.14432,0,0,7.162,5.412,4.988,ATOS man what the fuck
CRMD,2019-03-14 12:22:00,1.807,1.845,,-1,0.038,2.10293,0,12,1.807,1.835,1.784,CRMD does anybody know when they will get the green light for adequacy for data
SESN,2019-03-14 11:24:00,0.98,1.019,,-1,0.039,3.97959,1,0,0.99,0.9982,0.9987,SESN it seems like the tutes are really controlling the pricesit is like hovering around 099 to 102 for quite a while now
NEOS,2019-03-13 14:58:00,2.23,2.13,,-1,-0.1,-4.4843,0,0,2.2,2.12,2.127,NEOS come on buy this damn company alreadylol
YRIV,2019-03-13 11:10:00,0.6075,0.7557,,-1,0.1482,24.39506,2,0,0.6789,0.7174,0.6703,YRIV MACD is still above the lineso I think Ill see where this goes
YRIV,2019-03-13 10:33:00,0.6075,0.7557,,-1,0.1482,24.39506,1,0,0.6586,0.7174,0.6703,YRIV wowthis is doing unexpectedly well
LXRX,2019-03-12 15:55:00,7.18,6.956,,-1,-0.224,-3.11978,0,0,7.175,6.93,6.94,LXRX ok if below 720 I am going in
YRIV,2019-03-12 14:04:00,0.6464,0.4969,,-1,-0.1495,-23.12809,0,1,0.615,0.4909,0.492,YRIV I am holding for the popwho is selling
SEEL,2019-03-11 14:43:00,3.18,2.993,,-1,-0.187,-5.8805,1,0,2.861,2.746,2.795,SEEL MACD is still way above the signal line so lets see if this thing goes back over 350
YRIV,2019-03-11 14:31:00,0.5117,0.5342,,-1,0.0225,4.39711,4,6,0.5092,0.5248,0.5084,YRIV I hope people realize that this is high risk and high rewardnothing is guaranteed
