DMPI,2019-05-21 14:01:00,2.6,2.56,,-1,-0.04,-1.53846,0,0,2.44,2.48,2.36,DMPI volume picks up could trigger no position
GLG,2019-05-21 13:02:00,0.715,0.6946,,-1,-0.0204,-2.85315,2,0,0.72,0.71,0.7081,GLG 2 offerings in 2 months bravo
DFFN,2019-05-21 12:39:00,5.42,5.232,,-1,-0.188,-3.46863,1,2,5.161,4.777,4.868,DFFN well I was wrong about this
SMRT,2019-05-21 09:33:00,1.106,1.142,,-1,0.036,3.25497,1,0,1.191,1.144,1.224,SMRT quick
TCON,2019-05-17 10:22:00,0.7839,0.7893,,-1,0.0054,0.68886,2,1,0.7911,0.7768,0.7806,TCON volume but Im logging off for the week long weekend north of the boarder cheers
DFFN,2019-05-17 10:21:00,4.455,4.409,,-1,-0.046,-1.03255,0,0,4.367,4.46,4.58,DFFN ill be back but I took 4K off out the gates for a small lose too slow atm
OTLK,2019-05-17 10:14:00,2.113,3.132,,-1,1.019,48.22527,0,0,2.547,2.758,2.801,OTLK congrats
ASCMA,2019-05-17 10:00:00,0.9,0.9075,,-1,0.0075,0.83333,1,1,1.079,0.9277,0.95,ASCMA I was quietly buying before I went golfing yesterday afternoon
ELTK,2019-05-16 10:31:00,1.941,1.8,,-1,-0.141,-7.2643,3,1,2.755,1.653,1.63,ELTK
ELTK,2019-05-16 10:09:00,1.941,1.8,,-1,-0.141,-7.2643,0,0,3.009,1.653,1.63,ELTK room to move squeezing intraday shorts but expect a rug pull GL
ELTK,2019-05-16 10:07:00,1.941,1.8,,-1,-0.141,-7.2643,0,0,2.76,1.653,1.63,ELTK dont fall for sympathy plays imo
ELTK,2019-05-16 10:01:00,1.941,1.8,,-1,-0.141,-7.2643,0,1,2.49,1.653,1.63,ELTK winning Cheers
ELTK,2019-05-16 09:43:00,1.941,1.8,,-1,-0.141,-7.2643,2,0,1.89,1.653,1.63,ELTK only 33k in volume Scanners getting hit feet up PGA champ day
XSPA,2019-05-15 15:56:00,2.754,2.6,,-1,-0.154,-5.59187,0,0,2.75,2.53,2.64,XSPA now 131k
XSPA,2019-05-15 15:56:00,2.754,2.6,,-1,-0.154,-5.59187,0,0,2.75,2.53,2.64,XSPA haha quite the bid of 85k shares
RHE,2019-05-15 15:46:00,3.239,3.312,,-1,0.073,2.25378,1,0,3.28,3.295,3.22,RHE another useless day here
ATIS,2019-05-15 15:45:00,2.43,2.281,,-1,-0.149,-6.13169,2,0,2.465,2.295,2.289,ATIS using a stoploss on a tiny float is laughable no offence
DFFN,2019-05-15 15:44:00,4.57,4.55,,-1,-0.02,-0.43764,1,0,4.642,4.556,4.72,DFFN churn burn
