NBEV,2019-03-22 13:27:00,5.093,5.27,,-1,0.177,3.47536,3,1,5.15,5.166,5.23,NBEV I dont always post but when i do I humble brag about my short positions
ACB,2019-03-21 10:16:00,9.578,9.681,,-1,0.103,1.07538,1,0,9.638,9.675,9.645,ACB listen people bears were talking shit when this was in the 4s in Dec nothing has changed except its doubled in price since then
ACB,2019-03-21 10:12:00,9.578,9.681,,-1,0.103,1.07538,4,0,9.64,9.675,9.645,ACB ahh panic oh wait still avg in 5s
HEXO,2019-03-20 12:42:00,6.708,6.9,,-1,0.192,2.86225,3,1,6.629,6.884,6.868,HEXO go ahead and dump i have cash in hand and an avg in mid 5s
NBEV,2019-03-20 12:22:00,5.474,5.54,,-1,0.066,1.2057,4,0,5.45,5.573,5.58,NBEV ah good ol nbev this board is still one flew over the cuckoos nest bears turned bull bulls turned bear up is down down is up
NVAX,2019-03-20 11:08:00,0.6433,0.5741,,-1,-0.0692,-10.75703,8,1,0.6164,0.6787,0.6525,NVAX this board used to be full of good informationdiscussion now its just scalpers pumpers and bears looking to for a quick buck sad
NVAX,2019-03-20 10:04:00,0.6433,0.5741,,-1,-0.0692,-10.75703,1,0,0.6711,0.6787,0.6525,NVAX dump these dt and penny takers on the side of the road so we can continue on plz
NVAX,2019-03-20 09:47:00,0.6433,0.5741,,-1,-0.0692,-10.75703,0,0,0.5992,0.6787,0.6525,NVAX this will inch up considering the selling that would occur at each level 60 and 70 Maybe after 80 we can skyrocket
NVAX,2019-03-19 13:05:00,0.6433,0.5741,,-1,-0.0692,-10.75703,5,2,0.6376,0.6787,0.6525,NVAX Stan did a pretty good job yest considering his hands are tied with the FDA If that hurdle is cleared this will reward the patient
CTST,2019-03-19 10:42:00,9.798,9.693,,-1,-0.105,-1.07165,1,0,10.15,9.809,9.976,CTST ugh 893 avg will be averaging up now to get to 5k
NVAX,2019-03-19 09:45:00,0.552,0.5297,,-1,-0.0223,-4.03986,2,0,0.5084,0.5074,0.5073,NVAX welcome to stock price purgatory
NVAX,2019-03-18 15:13:00,0.552,0.5297,,-1,-0.0223,-4.03986,4,3,0.552,0.5074,0.5073,NVAX prob not in as deep as some ppl but Ive accepted this as a total loss Had to hustle in other areas to make it up hoping for best
