PTX,2019-02-12 15:52:00,1.174,0.8985,,-1,-0.2755,-23.46678,0,2,1.05,0.8989,0.96,PTX round 3 of today Initial alert 80 103recap post112 minor dip but more to come
GSUM,2019-02-12 15:37:00,2.77,2.13,True,0,-0.64,-23.10469,1,2,2.787,2.18,2.318,GSUM round 2 273 to 287 in matter of minutes Ezzz Money
GSUM,2019-02-12 14:05:00,2.77,2.13,True,0,-0.64,-23.10469,2,1,2.914,2.18,2.318,GSUM what a day 210288 3s incoming QUICK A Beauty
CLD,2019-02-12 13:49:00,0.6317,0.6163,True,0,-0.0154,-2.43787,0,1,0.6386,0.6752,0.6562,CLD whooo
EYES,2019-02-12 13:39:00,0.7245,0.6876,True,0,-0.0369,-5.09317,0,1,0.7343,0.6942,0.6975,EYES moving fast Patent news supposable
DXYN,2019-02-11 13:36:00,1.283,1.21,,-1,-0.073,-5.68979,0,0,1.292,1.282,1.33,DXYN much more to come be patient
CATB,2019-02-11 13:19:00,4.47,4.471,True,1,0.001,0.02237,0,2,4.62,4.441,4.55,CATB watching closely Could run quick
MTNB,2019-02-11 13:13:00,1.08,1.089,True,1,0.009,0.83333,0,0,1.07,1.06,1.065,MTNB alerted 102108 still in play EOD finish crucial for rest of week
CLDX,2019-02-11 09:38:00,4.753,5.135,True,1,0.382,8.03703,0,0,5.759,5.186,4.932,CLDX sheesh wish I held this one Wouldve went from 44 565 what superb morning for those in
NNA,2019-02-07 10:57:00,5.68,5.85,True,1,0.17,2.99296,1,0,5.84,5.793,5.8,NNA setting up for that 598 break and onto 6s
NNA,2019-02-05 15:10:00,5.68,5.85,True,1,0.17,2.99296,1,0,5.58,5.793,5.8,NNA long play killing it 510568588598
KTOV,2019-02-05 11:51:00,1.21,1.15,True,0,-0.06,-4.95868,0,6,1.224,1.2,1.188,KTOV round 2 incoming
NNA,2019-02-05 11:15:00,5.82,5.559,True,0,-0.261,-4.48454,0,4,5.66,5.635,5.664,NNA long play from 510568 PATIENCE is key
INPX,2019-02-05 11:13:00,2.202,2.294,True,1,0.092,4.17802,0,1,2.262,2.244,2.269,INPX breaks 235 onto 245
INPX,2019-01-31 11:09:00,2.202,2.294,True,1,0.092,4.17802,0,1,2.3,2.244,2.269,INPX loving the chart Ready to run
NNA,2019-01-31 10:19:00,5.39,5.47,True,1,0.08,1.48423,1,4,5.466,5.499,5.47,NNA long alert producing slowly but surely
AETI,2019-01-29 11:45:00,0.9154,0.9366,True,1,0.0212,2.31593,0,0,0.9493,0.941,0.9329,AETI 90 alerted move to 1 and did just that
LMFA,2019-01-29 11:44:00,1.64,1.61,True,0,-0.03,-1.82927,0,0,1.7,1.661,1.651,LMFA love the chart Watch for dip buy opportunity
ONCS,2019-01-29 11:42:00,0.8975,0.7587,True,0,-0.1388,-15.46518,0,0,0.8242,0.7709,0.7924,ONCS alert 7182 1s incoming eventually
MYND,2019-01-29 11:34:00,1.757,1.65,True,0,-0.107,-6.08993,0,0,1.796,1.671,1.697,MYND alerted at 165180 currently and 2s incoming
ANFI,2019-01-22 15:39:00,1.048,0.7891,True,0,-0.2589,-24.7042,0,0,1.05,0.8635,0.86,ANFI has been producing nicely all day Breaks 102103 it can fun FAST to 134
MYND,2019-01-22 15:36:00,1.567,1.35,True,0,-0.217,-13.84812,0,0,1.65,1.363,1.479,MYND dip opportunity should continue into end of week
CGIX,2019-01-22 15:25:00,0.36,0.2985,True,0,-0.0615,-17.08333,1,0,0.37,0.3114,0.3089,CGIX perking up Lets see if we can get new high of the day prior to close
CGIX,2019-01-22 12:22:00,0.36,0.2985,True,0,-0.0615,-17.08333,0,0,0.3685,0.3114,0.3089,CGIX ready for new day highs
CLD,2019-01-22 11:52:00,0.3514,0.3565,True,1,0.0051,1.45134,4,1,0.3771,0.3549,0.371,CLD about to bust a move and break day high
IZEA,2019-01-22 11:42:00,1.652,1.64,True,0,-0.012,-0.72639,2,0,1.67,1.713,1.694,IZEA 175 coming soon Patience will reward those in from original alert at 158
AETI,2019-01-18 15:59:00,0.9321,0.87,True,0,-0.0621,-6.66238,2,0,0.9321,0.8635,0.8846,AETI alert from watchlist on the move as well
VRML,2019-01-18 15:50:00,0.7682,0.6911,True,0,-0.0771,-10.03645,0,0,0.7747,0.7,0.7231,VRML from alerted watchlist earlier perking up
OGEN,2019-01-18 15:43:00,0.9701,0.9738,True,1,0.0037,0.3814,2,0,0.9697,0.9693,0.9672,OGEN perking up into close
ONCS,2019-01-18 15:34:00,0.7135,0.6977,True,0,-0.0158,-2.21444,0,1,0.7185,0.7061,0.7049,ONCS moving as well alerted in watch list
OMED,2019-01-18 15:33:00,0.7901,0.7791,True,0,-0.011,-1.39223,1,1,0.808,0.775,0.7751,OMED power hour run
NNA,2019-01-18 13:22:00,5.5,4.95,True,0,-0.55,-10.0,2,0,5.323,4.95,4.996,NNA been going vertical all day
BIOC,2019-01-18 09:42:00,2.271,2.308,True,1,0.037,1.62924,3,0,2.365,2.383,2.555,BIOC watch for potentially rebound from dip
CPST,2019-01-18 09:41:00,0.9554,1,True,1,0.0446,4.6682,1,0,1.017,1.043,1.036,CPST Ive been preaching patience Broke the 1s breaks 107 and onto 120s Patience
CCCL,2019-01-18 09:39:00,1.858,1.87,True,1,0.012,0.64586,0,0,2.249,2.071,2.17,CCCL going crazy this morning
CREG,2019-01-18 09:38:00,0.8589,0.8824,True,1,0.0235,2.73606,0,0,0.9368,0.9006,0.9145,CREG 8894 coming for 1s
CCCL,2019-01-17 15:41:00,2.066,1.671,True,0,-0.395,-19.11907,0,1,2.035,1.729,1.688,Mainstreamers way late CCCL
CPST,2019-01-16 15:33:00,0.9763,0.8944,True,0,-0.0819,-8.38881,1,0,0.9484,0.8753,0.9319,CPST lets go 1s before close
DRRX,2019-01-16 14:19:00,0.6293,0.62,True,0,-0.0093,-1.47783,0,0,0.6825,0.6432,0.6345,DRRX moved nicely today watching for a minor dip buy opportunity
SSI,2019-01-15 14:36:00,0.8113,0.8175,True,1,0.0062,0.76421,0,0,0.815,0.7938,0.7901,SSI watching closely
CCCL,2019-01-15 14:34:00,2.101,1.438,True,0,-0.663,-31.5564,1,0,1.779,1.396,1.416,CCCL dips into 173170 range and may rebound for more
MNKD,2019-01-15 14:26:00,1.383,1.41,True,1,0.027,1.95228,1,0,1.395,1.387,1.385,MNKD still needs to break 140 and onto 156
MNKD,2019-01-14 15:32:00,1.383,1.41,True,1,0.027,1.95228,1,2,1.382,1.387,1.385,MNKD breaks this 140 wall onto new highs
BIOC,2019-01-14 15:10:00,2.15,0.9264,,-1,-1.2236,-56.91163,0,0,1.885,0.9056,0.915,BIOC halted
BIOC,2019-01-14 15:06:00,2.15,0.9264,,-1,-1.2236,-56.91163,0,0,1.53,0.9056,0.915,BIOC ripping Power hour play
CEI,2019-01-10 14:01:00,1.13,1.163,,-1,0.033,2.92035,1,0,1.17,1.117,1.121,CEI popping
MTNB,2019-01-10 13:48:00,0.8657,0.8223,True,0,-0.0434,-5.01328,0,0,0.8081,0.7725,0.8097,MTNB on its way to 1
LENS,2019-01-10 13:44:00,0.56,0.5182,True,0,-0.0418,-7.46429,0,0,0.6,0.5239,0.5599,LENS loving the chart
MTNB,2019-01-10 11:29:00,0.8657,0.8223,True,0,-0.0434,-5.01328,0,0,0.7791,0.7725,0.8097,MTNB 1s coming
MTNB,2019-01-10 10:27:00,0.8657,0.8223,True,0,-0.0434,-5.01328,1,0,0.8096,0.7725,0.8097,MTNB ready for 1s and then some
ARCI,2019-01-09 13:14:00,0.4851,0.4584,True,0,-0.0267,-5.50402,0,0,0.4925,0.4719,0.4801,ARCI on the move 60
NNA,2019-01-09 12:48:00,5.272,4.9,,-1,-0.372,-7.05615,1,4,5.15,5.132,5.115,NNA PT 583
NNA,2019-01-09 12:47:00,5.272,4.9,,-1,-0.372,-7.05615,1,4,5.15,5.132,5.115,NNA long play
AGRX,2018-11-01 12:36:00,0.9241,0.8417,True,0,-0.0824,-8.91678,1,0,1.013,0.8559,0.8992,AGRX on the move hard today Power hour shall be big
