MNGA,2019-02-04 10:55:00,2.925,2.988,,-1,0.063,2.15385,0,3,3.094,2.914,3.277,MNGA How did this stock go up from 020 to 3
TSLA,2019-01-28 12:04:00,296.36,292.613,,-1,-3.747,-1.26434,1,2,291.862,288.861,293.528,TSLA when the ER
TSLA,2019-01-18 13:27:00,296.36,292.613,,-1,-3.747,-1.26434,1,5,295.2,288.861,293.528,TSLA whats a good price to get in
TSLA,2019-01-18 11:12:00,296.36,292.613,,-1,-3.747,-1.26434,0,0,295.323,288.861,293.528,TSLA what happen Good buy at what price
FPAY,2019-01-15 11:46:00,0.8957,0.8533,,-1,-0.0424,-4.73373,2,0,0.925,0.8665,0.865,FPAY Fpays having a good day
AAPL,2019-01-14 14:26:00,149.889,151.121,,-1,1.232,0.82194,0,0,149.875,150.094,150.124,AAPL what the date for next ER
FPAY,2019-01-14 14:20:00,0.8471,0.8163,,-1,-0.0308,-3.63593,3,0,0.84,0.85,0.8431,FPAY Still holding long Looking to buy more
HSGX,2019-01-08 15:01:00,0.19,0.2007,,-1,0.0107,5.63158,2,0,0.1925,0.1979,0.1917,HSGX Whats to come Strategic alternative acquisitionsjoint venturescapital raises recapitalizationsale of assets or bankruptcy
FPAY,2018-12-31 12:05:00,0.7619,0.735,,-1,-0.0269,-3.53065,3,0,0.7499,0.715,0.7241,FPAY good day for FPAY in a bumpy Market Still holding long
FPAY,2018-12-21 10:31:00,0.7619,0.735,,-1,-0.0269,-3.53065,2,0,0.7201,0.715,0.7241,FPAY place my order for 069
AAPL,2018-12-19 15:21:00,161.024,165.698,,-1,4.674,2.90267,0,2,160.512,166.959,167.012,AAPL can we get any lower 160 sounds like a great buy but tariffs are coming up in January
FPAY,2018-12-17 15:02:00,0.7203,0.7515,,-1,0.0312,4.33153,0,2,0.7204,0.74,0.7399,FPAY 075 by this evening
FPAY,2018-12-17 13:47:00,0.7203,0.7515,,-1,0.0312,4.33153,0,0,0.7237,0.74,0.7399,FPAY Pick up some more share thanks for Dvorkin Howard purchase
AAPL,2018-12-17 13:38:00,164.199,165.948,,-1,1.749,1.06517,0,0,164.838,166.256,167.433,AAPL Would like to buy but it keeps dropping
CVM,2018-12-14 13:33:00,3.06,2.99,,-1,-0.07,-2.28758,1,2,3.086,3.02,3.087,CVM had this stock on my watch list when it was 1 What happen it up 200
FPAY,2018-12-10 13:35:00,0.7261,0.7202,,-1,-0.0059,-0.81256,1,0,0.7148,0.7216,0.7248,FPAY bought some shares for a sunny day
AAPL,2018-12-07 13:58:00,168.462,173.126,,-1,4.664,2.76858,0,0,169.797,173.687,171.75,AAPL wow 169
FPAY,2018-12-04 11:31:00,0.745,0.7694,,-1,0.0244,3.27517,1,0,0.7621,0.74,0.7401,FPAY great news for FPAY today 1 soon
AAPL,2018-11-27 15:34:00,174.182,171.706,,-1,-2.476,-1.4215,0,0,173.369,172.58,173.55,AAPL looking to get back in anything under 170 will see how the week goes
AAPL,2018-11-27 10:12:00,174.182,171.706,,-1,-2.476,-1.4215,1,0,174.209,172.58,173.55,AAPL bad news and apple goes up
BA,2018-11-26 14:40:00,316.152,315.577,,-1,-0.575,-0.18187,1,0,314.232,317.528,316.027,BA bought some shares looks like bottom
BA,2018-11-26 13:53:00,316.152,315.577,,-1,-0.575,-0.18187,0,4,312.708,317.528,316.027,BA looking to buy wonder if we will see 300
AAPL,2018-11-26 13:46:00,174.467,174.45,,-1,-0.017,-0.00974,0,0,172.46,174.331,173.613,AAPL if I buy it goes down If I dont buy it goes Up Will not buy and see what happens tomorrow
AAPL,2018-11-26 12:09:00,174.467,174.45,,-1,-0.017,-0.00974,0,4,172.411,174.331,173.613,AAPL how much cash does apple have on hand
MEET,2018-11-26 10:57:00,4.083,3.991,,-1,-0.092,-2.25325,1,3,4.035,4.074,4.09,MEET keeping an eye on stock for entry point
AAPL,2018-11-26 10:37:00,174.467,174.45,,-1,-0.017,-0.00974,1,0,173.612,174.331,173.613,AAPL people feeling out the market Should be 180 by end of week Holiday shopping is here
AAPL,2018-11-23 11:47:00,174.467,174.45,,-1,-0.017,-0.00974,0,3,171.643,174.331,173.613,AAPL wonder who selling 173
